Entidad,Municipio,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,mean_ann,std_ann,max_ann,min_ann,sum_all,trend_slope,mean_last3,growth_last,cluster,risk_zone
SAN LUIS POTOSI,SAN MARTIN CHALCHICUAUTLA,4.0,0.0,0.0,2.0,0.0,1.0,5.0,4.0,0.0,3.0,1.0,1.8181818181818181,1.79990817029303,5.0,0.0,28.618089988474846,0.054545454545454564,1.3333333333333333,0.75,0,2
SAN LUIS POTOSI,SAN NICOLAS TOLENTINO,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,1.044465935734187,3.0,0.0,16.044465935734188,0.08181818181818186,1.6666666666666667,0.0,0,2
SAN LUIS POTOSI,SAN VICENTE TANCUAYALAB,0.0,0.0,3.0,5.0,3.0,12.0,9.0,4.0,1.0,2.0,0.0,3.5454545454545454,3.7016860130004243,12.0,0.0,58.24714055845497,0.05454545454545454,1.0,0.0,0,2
SAN LUIS POTOSI,SANTA CATARINA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.7272727272727273,0.9620913858416694,3.0,0.0,12.689364113114395,0.1272727272727273,1.6666666666666667,0.0,0,2
SAN LUIS POTOSI,SANTA MARIA DEL RIO,7.0,3.0,5.0,30.0,21.0,12.0,14.0,34.0,24.0,22.0,5.0,16.09090909090909,10.25541582379809,34.0,3.0,240.3463249147072,1.1272727272727276,17.0,0.29411764705882354,0,2
SAN LUIS POTOSI,SANTO DOMINGO,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.1818181818181819,0.9359663764533637,3.0,0.0,18.117784558271545,0.1363636363636364,2.0,1.0,0,2
SAN LUIS POTOSI,SOLEDAD DE GRACIANO SANCHEZ,31.0,336.0,586.0,704.0,906.0,723.0,593.0,598.0,557.0,477.0,236.0,522.4545454545455,232.8898934675759,906.0,31.0,7439.344438922122,8.881818181818186,423.3333333333333,0.55748031496063,0,2
SAN LUIS POTOSI,TAMASOPO,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,2.0,3.0,1.8181818181818181,1.9917183909278766,7.0,0.0,30.809900209109692,0.3545454545454547,4.0,0.75,0,2
SAN LUIS POTOSI,TAMAZUNCHALE,6.0,0.0,6.0,16.0,28.0,15.0,16.0,22.0,23.0,24.0,6.0,14.727272727272727,8.697867127174538,28.0,0.0,213.42513985444725,1.3363636363636369,17.666666666666668,0.33962264150943394,0,2
SAN LUIS POTOSI,TAMPACAN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.5454545454545454,0.7820295697311479,2.0,0.0,9.327484115185694,0.15454545454545462,1.3333333333333333,0.0,0,2
SAN LUIS POTOSI,TAMPAMOLON CORONA,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,9.0,5.0,2.0,2.3636363636363638,2.5324342322152944,9.0,0.0,39.896070595851654,0.5000000000000002,5.333333333333333,0.375,0,2
SAN LUIS POTOSI,TAMUIN,13.0,1.0,7.0,19.0,14.0,14.0,17.0,20.0,11.0,15.0,2.0,12.090909090909092,6.052115264397541,20.0,1.0,172.14302435530664,0.16363636363636375,9.333333333333334,0.21428571428571427,0,2
SAN LUIS POTOSI,TANCANHUITZ,1.0,0.0,0.0,0.0,3.0,2.0,2.0,9.0,4.0,1.0,0.0,2.0,2.5584085962673253,9.0,0.0,35.55840859626733,0.2545454545454546,1.6666666666666667,0.0,0,2
SAN LUIS POTOSI,TANLAJAS,1.0,0.0,0.0,6.0,2.0,0.0,3.0,4.0,3.0,6.0,1.0,2.3636363636363638,2.1436047495548354,6.0,0.0,36.5072411131912,0.2727272727272729,3.3333333333333335,0.3,0,2
SAN LUIS POTOSI,TANQUIAN DE ESCOBEDO,2.0,0.0,0.0,1.0,6.0,4.0,7.0,1.0,5.0,1.0,5.0,2.909090909090909,2.4291616756158887,7.0,0.0,44.338252584706794,0.31818181818181834,3.6666666666666665,1.3636363636363638,3,1
SAN LUIS POTOSI,TIERRA NUEVA,0.0,2.0,0.0,5.0,6.0,1.0,3.0,4.0,4.0,4.0,3.0,2.909090909090909,1.8807418968706546,6.0,0.0,42.78983280596156,0.27272727272727276,3.6666666666666665,0.8181818181818182,0,2
SAN LUIS POTOSI,VANEGAS,0.0,0.0,0.0,0.0,1.0,2.0,5.0,6.0,4.0,8.0,2.0,2.5454545454545454,2.6752616308294837,8.0,0.0,41.22071617628403,0.6363636363636367,4.666666666666667,0.42857142857142855,0,2
SAN LUIS POTOSI,VENADO,0.0,0.0,0.0,2.0,4.0,4.0,1.0,1.0,7.0,3.0,1.0,2.090909090909091,2.1086206372260365,7.0,0.0,34.199529728135126,0.30000000000000016,3.6666666666666665,0.27272727272727276,0,2
SAN LUIS POTOSI,VILLA DE ARISTA,0.0,0.0,0.0,1.0,2.0,8.0,7.0,10.0,5.0,3.0,3.0,3.5454545454545454,3.3402132856134252,10.0,0.0,55.88566783106797,0.5909090909090912,3.6666666666666665,0.8181818181818182,0,2
SAN LUIS POTOSI,VILLA DE ARRIAGA,1.0,4.0,4.0,6.0,9.0,7.0,16.0,25.0,20.0,35.0,18.0,13.181818181818182,10.079846515950726,35.0,1.0,204.2616646977689,2.745454545454547,24.333333333333332,0.7397260273972603,0,2
SAN LUIS POTOSI,VILLA DE GUADALUPE,0.0,0.0,0.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.5454545454545454,1.3047909176733932,4.0,0.0,23.85024546312794,0.10000000000000003,1.0,1.0,0,2
SAN LUIS POTOSI,VILLA DE LA PAZ,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,1.1818181818181819,2.328408813611945,7.0,0.0,23.510226995430127,-0.02727272727272727,0.3333333333333333,0.0,0,2
SAN LUIS POTOSI,VILLA DE POZOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,2.6363636363636362,6.241688688644317,21.0,0.0,58.87805232500796,1.2454545454545458,9.666666666666666,2.1724137931034484,3,1
SAN LUIS POTOSI,VILLA DE RAMOS,4.0,0.0,3.0,1.0,3.0,11.0,12.0,11.0,3.0,10.0,3.0,5.545454545454546,4.271760045262083,12.0,0.0,82.81721459071663,0.581818181818182,5.333333333333333,0.5625,0,2
SAN LUIS POTOSI,VILLA DE REYES,6.0,8.0,21.0,16.0,14.0,5.0,10.0,9.0,14.0,21.0,21.0,13.181818181818182,5.765385452984701,21.0,5.0,189.9472036348029,0.8000000000000003,18.666666666666668,1.125,3,1
SAN LUIS POTOSI,VILLA HIDALGO,0.0,3.0,5.0,1.0,5.0,6.0,4.0,7.0,14.0,15.0,7.0,6.090909090909091,4.50160669205089,15.0,0.0,92.59251578295998,1.1000000000000005,12.0,0.5833333333333334,0,2
SAN LUIS POTOSI,VILLA JUAREZ,0.0,0.0,0.0,2.0,0.0,2.0,8.0,4.0,3.0,1.0,4.0,2.1818181818181817,2.3671302847802793,8.0,0.0,36.54894846659846,0.4090909090909092,2.6666666666666665,1.5,3,1
SAN LUIS POTOSI,XILITLA,1.0,0.0,1.0,2.0,6.0,1.0,7.0,4.0,4.0,2.0,3.0,2.8181818181818183,2.1242402628268953,7.0,0.0,42.942422081008715,0.29090909090909095,3.0,1.0,0,2
SAN LUIS POTOSI,ZARAGOZA,1.0,2.0,2.0,1.0,6.0,5.0,17.0,7.0,12.0,12.0,5.0,6.363636363636363,5.014029902959155,17.0,1.0,99.37766626659551,1.0272727272727278,9.666666666666666,0.5172413793103449,0,2
SINALOA,AHOME,374.0,441.0,622.0,539.0,428.0,311.0,358.0,434.0,394.0,303.0,263.0,406.09090909090907,100.17843584456918,622.0,100.17843584456918,5695.447780780048,-18.827272727272735,320.0,0.821875,0,2
SINALOA,ANGOSTURA,89.0,92.0,63.0,37.0,34.0,11.0,16.0,11.0,54.0,8.0,33.0,40.72727272727273,28.9202379881158,92.0,8.0,617.6475107153885,-6.481818181818186,31.666666666666668,1.0421052631578946,0,2
SINALOA,BADIRAGUATO,8.0,9.0,11.0,8.0,9.0,1.0,2.0,2.0,7.0,2.0,5.0,5.818181818181818,3.3795691446256555,11.0,1.0,85.19775096280748,-0.6727272727272731,4.666666666666667,1.0714285714285714,3,1
SINALOA,CHOIX,0.0,5.0,7.0,2.0,0.0,5.0,21.0,29.0,55.0,47.0,34.0,18.636363636363637,18.960594195103827,55.0,0.0,297.5969578314674,5.063636363636366,45.333333333333336,0.75,0,2
SINALOA,CONCORDIA,2.0,10.0,19.0,22.0,15.0,5.0,5.0,7.0,43.0,27.0,28.0,16.636363636363637,12.02476782820833,43.0,2.0,256.66113146457195,2.0909090909090917,32.666666666666664,0.8571428571428572,0,2
SINALOA,COSALA,11.0,15.0,10.0,3.0,4.0,2.0,1.0,1.0,2.0,15.0,15.0,7.181818181818182,5.749595745760689,15.0,1.0,107.93141392757887,-0.09999999999999999,10.666666666666666,1.40625,3,1
SINALOA,CULIACAN,2323.0,2419.0,4297.0,3745.0,2446.0,2026.0,2010.0,1578.0,1684.0,2122.0,3025.0,2515.909090909091,809.9652579020069,4297.0,809.9652579020069,36107.8396067131,-93.51818181818186,2277.0,1.328502415458937,4,3
SINALOA,EL FUERTE,25.0,61.0,66.0,41.0,35.0,25.0,36.0,62.0,73.0,53.0,40.0,47.0,15.988632325385547,73.0,15.988632325385547,668.9772646507711,0.9727272727272736,55.333333333333336,0.7228915662650602,0,2
SINALOA,ELDORADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2727272727272727,0.8624393618641035,3.0,0.0,7.135166634591376,0.13636363636363644,1.0,3.0,3,1
SINALOA,ELOTA,144.0,52.0,79.0,49.0,33.0,37.0,15.0,2.0,26.0,91.0,166.0,63.09090909090909,49.99719000368383,166.0,2.0,975.088099094593,-0.04545454545454532,94.33333333333333,1.7597173144876326,3,1
SINALOA,ESCUINAPA,47.0,78.0,107.0,66.0,73.0,42.0,33.0,17.0,72.0,51.0,61.0,58.81818181818182,23.39315432816805,107.0,17.0,853.2113361463499,-2.5545454545454556,61.333333333333336,0.9945652173913043,0,2
SINALOA,GUASAVE,326.0,261.0,229.0,164.0,122.0,114.0,81.0,111.0,161.0,76.0,84.0,157.1818181818182,78.32428879266018,326.0,76.0,2366.5061069744784,-20.918181818181825,107.0,0.7850467289719626,0,2
SINALOA,JUAN JOSE RIOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0909090909090908,2.874797872880345,10.0,0.0,25.965706963789437,0.5272727272727274,4.0,2.5,3,1
SINALOA,MAZATLAN,518.0,779.0,703.0,554.0,567.0,537.0,649.0,741.0,742.0,701.0,840.0,666.4545454545455,103.66761889139525,840.0,103.66761889139525,9044.789783237336,17.00909090909091,761.0,1.1038107752956636,0,2
SINALOA,MOCORITO,73.0,65.0,53.0,90.0,56.0,37.0,76.0,18.0,71.0,25.0,21.0,53.18181818181818,23.478493763899923,90.0,18.0,769.660311945718,-4.454545454545455,39.0,0.5384615384615384,0,2
SINALOA,NAVOLATO,242.0,266.0,434.0,194.0,108.0,70.0,61.0,44.0,53.0,72.0,139.0,153.0,115.73794851850765,434.0,44.0,2429.7379485185074,-25.281818181818192,88.0,1.5795454545454546,3,1
SINALOA,ROSARIO,45.0,52.0,74.0,33.0,28.0,55.0,74.0,63.0,96.0,106.0,64.0,62.72727272727273,22.99047592963387,106.0,22.99047592963387,904.7082245865404,4.390909090909092,88.66666666666667,0.7218045112781954,0,2
SINALOA,SALVADOR ALVARADO,153.0,125.0,104.0,66.0,60.0,33.0,23.0,32.0,52.0,23.0,20.0,62.81818181818182,43.35229506731225,153.0,20.0,970.1704768854942,-12.127272727272734,31.666666666666668,0.631578947368421,0,2
SINALOA,SAN IGNACIO,10.0,48.0,28.0,17.0,21.0,9.0,11.0,3.0,11.0,44.0,36.0,21.636363636363637,14.561922495908963,48.0,3.0,325.1982861322726,0.22727272727272743,30.333333333333332,1.1868131868131868,3,1
SINALOA,SINALOA,9.0,6.0,4.0,7.0,6.0,6.0,5.0,4.0,2.0,4.0,2.0,5.0,2.0,9.0,2.0,73.0,-0.5090909090909091,2.6666666666666665,0.75,0,2
SONORA,ACONCHI,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6363636363636364,1.1499191491521379,4.0,0.0,12.786282785515775,-0.1454545454545455,0.3333333333333333,0.0,0,2
SONORA,AGUA PRIETA,40.0,25.0,36.0,29.0,47.0,33.0,19.0,16.0,26.0,7.0,24.0,27.454545454545453,10.815507690883969,47.0,7.0,394.2700531454294,-2.1454545454545464,19.0,1.263157894736842,3,1
SONORA,ALAMOS,12.0,12.0,0.0,3.0,2.0,3.0,3.0,4.0,1.0,4.0,8.0,4.7272727272727275,3.9333286641425333,12.0,0.0,72.66060139141527,-0.4181818181818182,4.333333333333333,1.8461538461538463,3,1
SONORA,ALTAR,1.0,2.0,1.0,1.0,1.0,3.0,6.0,3.0,7.0,10.0,18.0,4.818181818181818,5.04197259049529,18.0,1.0,81.86015440867712,1.3090909090909097,11.666666666666666,1.542857142857143,3,1
SONORA,ARIVECHI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2727272727272727,0.616575453011388,2.0,0.0,5.889302725738661,-0.009090909090909087,0.0,0.0,0,2
SONORA,ARIZPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
SONORA,ATIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.18181818181818182,0.385694607919935,1.0,0.0,3.5675127897381165,0.06363636363636364,0.6666666666666666,0.0,0,2
SONORA,BACADEHUACHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
SONORA,BACANORA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181818182,0.38569460791993504,1.0,0.0,3.5675127897381165,-0.009090909090909108,0.3333333333333333,0.0,0,2
SONORA,BACERAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
SONORA,BACOACHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18181818181818182,0.38569460791993504,1.0,0.0,3.5675127897381165,0.054545454545454564,0.3333333333333333,0.0,0,2
SONORA,BACUM,21.0,20.0,19.0,22.0,16.0,24.0,32.0,34.0,40.0,13.0,18.0,23.545454545454547,7.935691942834617,40.0,7.935691942834617,338.41683843112384,0.5454545454545455,23.666666666666668,0.7605633802816901,0,2
SONORA,BANAMICHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
SONORA,BAVIACORA,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.8181818181818182,0.7158188976374373,2.0,0.0,12.534000715819255,2.6463902992479374e-18,0.6666666666666666,1.5,3,1
SONORA,BAVISPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
SONORA,BENITO JUAREZ,21.0,15.0,16.0,19.0,26.0,73.0,38.0,39.0,30.0,30.0,28.0,30.454545454545453,15.476455057829773,73.0,15.0,468.9310005123752,1.7181818181818185,29.333333333333332,0.9545454545454546,0,2
SONORA,BENJAMIN HILL,1.0,7.0,1.0,2.0,1.0,2.0,3.0,5.0,3.0,7.0,8.0,3.6363636363636362,2.5324342322152944,8.0,1.0,55.16879786857893,0.4454545454545456,6.0,1.3333333333333333,3,1
SONORA,CABORCA,83.0,78.0,45.0,42.0,25.0,78.0,75.0,48.0,62.0,59.0,43.0,58.0,18.01514514361332,83.0,18.01514514361332,815.0302902872265,-1.4818181818181824,54.666666666666664,0.7865853658536586,0,2
SONORA,CAJEME,1127.0,798.0,756.0,755.0,936.0,824.0,713.0,739.0,552.0,482.0,268.0,722.7272727272727,217.67911784805506,1127.0,217.67911784805506,10235.08550842338,-58.41818181818184,434.0,0.6175115207373272,4,3
SONORA,CANANEA,29.0,19.0,6.0,4.0,7.0,12.0,7.0,5.0,7.0,5.0,5.0,9.636363636363637,7.37653191821847,29.0,4.0,156.01289555458212,-1.554545454545455,5.666666666666667,0.8823529411764706,0,2
SONORA,CARBO,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.8181818181818182,0.7158188976374373,2.0,0.0,12.534000715819255,0.036363636363636355,1.3333333333333333,0.75,0,2
SONORA,CUCURPE,1.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.9534625892455924,3.0,0.0,15.953462589245593,0.036363636363636376,1.0,1.0,0,2
SONORA,CUMPAS,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.45454545454545453,0.49792959773196915,1.0,0.0,6.952475052277423,-0.018181818181818188,0.3333333333333333,3.0,3,1
SONORA,DIVISADEROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
SONORA,EMPALME,48.0,31.0,61.0,59.0,48.0,30.0,31.0,43.0,32.0,43.0,26.0,41.09090909090909,11.508530792057496,61.0,11.508530792057496,577.1079706750241,-1.8000000000000007,33.666666666666664,0.7722772277227723,0,2
SONORA,ETCHOJOA,36.0,30.0,22.0,23.0,15.0,14.0,9.0,16.0,27.0,29.0,19.0,21.818181818181817,7.755563185905877,36.0,7.755563185905877,313.3293081899936,-0.8545454545454548,25.0,0.76,0,2
SONORA,FRONTERAS,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.45454545454545453,0.8907235428302466,3.0,0.0,9.345268997375701,-0.0272727272727273,0.3333333333333333,0.0,0,2
SONORA,GENERAL PLUTARCO ELIAS CALLES,14.0,6.0,5.0,1.0,6.0,23.0,11.0,20.0,19.0,43.0,26.0,15.818181818181818,11.59010692411406,43.0,1.0,245.40828874229587,2.663636363636365,29.333333333333332,0.8863636363636364,0,2
SONORA,GRANADOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
SONORA,GUAYMAS,134.0,112.0,84.0,81.0,99.0,119.0,82.0,107.0,149.0,153.0,131.0,113.72727272727273,24.772018338479878,153.0,24.772018338479878,1567.2713094042326,3.4454545454545475,144.33333333333334,0.9076212471131639,0,2
SONORA,HERMOSILLO,1984.0,1761.0,2152.0,1729.0,1025.0,750.0,607.0,667.0,722.0,725.0,572.0,1154.0,588.495925682969,2152.0,572.0,17160.495925682968,-163.96363636363645,673.0,0.849925705794948,4,3
SONORA,HUACHINERA,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2727272727272727,0.4453617714151233,1.0,0.0,4.7180890441423955,0.036363636363636376,0.3333333333333333,3.0,3,1
SONORA,HUASABAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
SONORA,HUATABAMPO,76.0,79.0,27.0,40.0,52.0,27.0,36.0,16.0,20.0,37.0,20.0,39.09090909090909,20.650575802910083,79.0,16.0,584.7414848938192,-4.845454545454546,25.666666666666668,0.7792207792207791,0,2
SONORA,HUEPAC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,-0.036363636363636376,0.0,0.0,0,2
SONORA,IMURIS,6.0,3.0,8.0,7.0,7.0,8.0,6.0,3.0,6.0,5.0,10.0,6.2727272727272725,2.004127971368055,10.0,2.004127971368055,89.28098321546337,0.11818181818181825,7.0,1.4285714285714286,3,1
SONORA,LA COLORADA,3.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.1281521496355325,3.0,0.0,16.128152149635532,-0.20000000000000007,0.3333333333333333,3.0,3,1
SONORA,MAGDALENA,42.0,28.0,23.0,41.0,34.0,43.0,44.0,26.0,13.0,24.0,40.0,32.54545454545455,9.856826304312582,44.0,9.856826304312582,454.2591071540797,-0.6909090909090907,25.666666666666668,1.5584415584415583,3,1
SONORA,MAZATAN,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454,0.49792959773196915,1.0,0.0,8.043384143186515,-0.09090909090909095,0.3333333333333333,0.0,0,2
SONORA,MOCTEZUMA,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.8907235428302467,3.0,0.0,10.436178088284791,-0.03636363636363639,0.6666666666666666,0.0,0,2
SONORA,NACO,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.6363636363636364,0.7713892158398701,2.0,0.0,10.407752852203506,1.5878341795487623e-17,0.6666666666666666,3.0,3,1
SONORA,NACORI CHICO,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,-0.009090909090909096,0.0,0.0,0,2
SONORA,NACOZARI DE GARCIA,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.8181818181818182,0.8331955809010617,2.0,0.0,12.65137739908288,-0.1818181818181819,0.0,0.0,0,2
SONORA,NAVOJOA,246.0,234.0,153.0,132.0,108.0,84.0,90.0,74.0,106.0,118.0,92.0,130.63636363636363,55.841126465703375,246.0,55.841126465703375,1925.3186165677703,-13.718181818181826,105.33333333333333,0.8734177215189873,0,2
SONORA,NO ESPECIFICADO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,-0.036363636363636376,0.0,0.0,0,2
SONORA,NOGALES,277.0,234.0,215.0,219.0,302.0,254.0,192.0,213.0,157.0,218.0,213.0,226.72727272727272,37.789105955627214,302.0,37.789105955627214,3098.305484638527,-6.181818181818183,196.0,1.086734693877551,0,2
SONORA,ONAVAS,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.642824346533225,2.0,0.0,7.006460710169589,-0.027272727272727292,0.0,0.0,0,2
SONORA,OPODEPE,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7272727272727273,0.616575453011388,2.0,0.0,11.343848180284114,-2.11711223939835e-17,0.6666666666666666,1.5,3,1
SONORA,OQUITOA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.18181818181818182,0.5749595745760689,2.0,0.0,4.756777756394251,0.09090909090909093,0.6666666666666666,3.0,3,1
SONORA,OTROS MUNICIPIOS,1.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5374122295716148,4.0,0.0,17.537412229571615,-0.33636363636363653,0.0,0.0,0,2
SONORA,PITIQUITO,1.0,2.0,1.0,2.0,1.0,6.0,4.0,3.0,6.0,6.0,2.0,3.090909090909091,1.9750509984000393,6.0,1.0,46.06596008930913,0.3727272727272729,4.666666666666667,0.42857142857142855,0,2
SONORA,PUERTO PENASCO,47.0,36.0,47.0,36.0,61.0,49.0,37.0,23.0,23.0,49.0,32.0,40.0,11.216870411045223,61.0,11.216870411045223,563.4337408220904,-1.3181818181818186,34.666666666666664,0.9230769230769231,0,2
SONORA,QUIRIEGO,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.8181818181818182,1.7486712783337586,5.0,0.0,16.566853096515576,0.22727272727272735,1.3333333333333333,3.0,3,1
SONORA,RAYON,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.385694607919935,1.0,0.0,3.5675127897381165,-0.08181818181818186,0.0,0.0,0,2
SONORA,ROSARIO,3.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,9.0,6.0,2.5454545454545454,2.9653648055091075,9.0,0.0,42.51081935096366,0.581818181818182,5.0,1.2,3,1
SONORA,SAHUARIPA,1.0,4.0,1.0,1.0,2.0,2.0,7.0,1.0,2.0,0.0,0.0,1.9090909090909092,1.928473039599675,7.0,0.0,31.837563948690587,-0.11818181818181826,0.6666666666666666,0.0,0,2
SONORA,SAN FELIPE DE JESUS,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.385694607919935,1.0,0.0,3.5675127897381165,-0.06363636363636366,0.0,0.0,0,2
SONORA,SAN IGNACIO RIO MUERTO,6.0,3.0,20.0,18.0,13.0,6.0,8.0,13.0,19.0,5.0,1.0,10.181818181818182,6.42181200452704,20.0,1.0,149.6036301863452,-0.3181818181818184,8.333333333333334,0.12,0,2
SONORA,SAN JAVIER,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2727272727272727,0.4453617714151233,1.0,0.0,4.7180890441423955,-0.01818181818181819,0.3333333333333333,0.0,0,2
SONORA,SAN LUIS RIO COLORADO,348.0,400.0,286.0,171.0,160.0,106.0,96.0,221.0,183.0,344.0,169.0,225.8181818181818,98.39051892777084,400.0,96.0,3304.2087007459527,-12.654545454545458,232.0,0.728448275862069,0,2
SONORA,SAN MIGUEL DE HORCASITAS,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2727272727272727,0.616575453011388,2.0,0.0,5.889302725738661,0.009090909090909092,0.3333333333333333,3.0,3,1
SONORA,SAN PEDRO DE LA CUEVA,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.6555547773570889,2.0,0.0,8.110100231902543,-0.11818181818181822,0.0,0.0,0,2
SONORA,SANTA ANA,7.0,7.0,16.0,7.0,8.0,5.0,11.0,7.0,10.0,17.0,19.0,10.363636363636363,4.578064840732426,19.0,4.578064840732426,152.51976604510122,0.7727272727272732,15.333333333333334,1.2391304347826086,3,1
SONORA,SANTA CRUZ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,2.378388878197125,-1.3231951496239687e-18,0.0,0.0,0,2
SONORA,SARIC,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.7272727272727273,0.9620913858416694,2.0,0.0,11.689364113114395,0.14545454545454545,2.0,1.0,0,2
SONORA,SOYOPA,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.5454545454545454,0.9875254992000196,3.0,0.0,10.532980044654565,0.08181818181818186,0.3333333333333333,0.0,0,2
SONORA,SUAQUI GRANDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
SONORA,TEPACHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
